origin,label,features
apple_golden_1/30_100.jpg,apple_golden_1,"[-8.76723     0.84712166  0.38714337 -0.33319607  2.1080647   1.6416179
  0.4267259   0.1494953   0.01698898 -0.1899417   0.49820465 -0.02507401
 -0.22141178  0.18649009 -0.3802954   0.14230074  0.17789014 -0.01135185
  0.48326886 -0.08104175]"
apple_golden_1/310_100.jpg,apple_golden_1,"[-8.7549677e+00  7.6371586e-01  3.6953530e-01 -3.0835998e-01
  2.1826403e+00  1.7231835e+00  5.0173879e-01  1.5751185e-01
 -7.3547405e-03 -1.9431278e-01  4.2417768e-01  5.4550983e-02
 -1.3292967e-01  1.6421650e-01 -3.2894295e-01  1.6318846e-01
  2.3439448e-01 -5.1155586e-02  4.2183065e-01 -1.7032944e-01]"
apple_golden_1/311_100.jpg,apple_golden_1,"[-8.71977997e+00  7.78093278e-01  3.28057945e-01 -3.34985018e-01
  2.16769624e+00  1.73257315e+00  5.05935073e-01  1.63725972e-01
  8.36949330e-03 -2.15302125e-01  4.21466857e-01  4.67591174e-02
 -1.23776816e-01  1.68532565e-01 -3.07841271e-01  1.60689354e-01
  2.26496071e-01 -4.60840799e-02  4.45213318e-01 -1.77083060e-01]"
apple_golden_1/31_100.jpg,apple_golden_1,"[-8.6573830e+00  8.3917588e-01  4.0182927e-01 -3.2812029e-01
  2.1088736e+00  1.5992880e+00  4.7307688e-01  1.3487969e-01
  8.1999674e-03 -1.6376370e-01  4.7835645e-01  5.1880833e-03
 -2.1597405e-01  1.8016951e-01 -3.6225909e-01  1.8596199e-01
  2.0353505e-01 -1.3498515e-02  4.8204103e-01 -1.0387481e-01]"
apple_golden_1/32_100.jpg,apple_golden_1,"[-8.65125275e+00  8.37559640e-01  4.31668192e-01 -3.19759220e-01
  2.09381819e+00  1.62166548e+00  4.53305095e-01  1.44896373e-01
  5.32335415e-02 -1.61826372e-01  4.79233205e-01 -6.10996597e-03
 -1.92584857e-01  1.82065874e-01 -3.53915870e-01  1.94697171e-01
  1.77667215e-01 -1.31326895e-02  4.91853952e-01 -1.04495808e-01]"
apple_golden_1/33_100.jpg,apple_golden_1,"[-8.6577826e+00  8.3845884e-01  4.3249866e-01 -3.2613108e-01
  2.0732517e+00  1.6434778e+00  4.6741819e-01  1.5156075e-01
  4.5378082e-02 -1.9767971e-01  4.7930697e-01  4.8760995e-03
 -2.0272666e-01  1.6690461e-01 -3.5315388e-01  1.8605943e-01
  1.8655683e-01 -4.1703898e-03  5.0089228e-01 -9.7024851e-02]"
apple_golden_1/34_100.jpg,apple_golden_1,"[-8.6994390e+00  8.6122775e-01  4.5742676e-01 -3.1342939e-01
  2.1096206e+00  1.6523744e+00  4.9258357e-01  1.3067281e-01
  4.6502072e-02 -1.8633464e-01  4.6112379e-01 -2.4279489e-03
 -2.2792794e-01  1.8183060e-01 -3.4831530e-01  1.5422069e-01
  2.2673199e-01 -4.0577733e-04  4.9390617e-01 -1.0975849e-01]"
apple_golden_1/35_100.jpg,apple_golden_1,"[-8.6951618e+00  8.9248627e-01  4.2886794e-01 -3.5142013e-01
  2.0663710e+00  1.6485177e+00  4.7862184e-01  1.0267636e-01
  5.9826665e-02 -1.6655624e-01  4.4616523e-01 -1.7293964e-02
 -2.0163971e-01  1.7208284e-01 -3.5121462e-01  1.7500311e-01
  1.8553224e-01  5.8053387e-03  4.9314463e-01 -8.5600421e-02]"
apple_golden_1/36_100.jpg,apple_golden_1,"[-8.673722    0.8477037   0.44185194 -0.3369102   2.0536065   1.6330367
  0.49365252  0.11774152  0.07093476 -0.19349684  0.45707753 -0.01089511
 -0.19613835  0.16365397 -0.35692245  0.19275515  0.21010889  0.0338057
  0.470438   -0.11578148]"
apple_golden_1/37_100.jpg,apple_golden_1,"[-8.6884642e+00  8.7890357e-01  4.4178990e-01 -3.4047452e-01
  2.0552948e+00  1.6550623e+00  4.9379325e-01  9.8846875e-02
  6.3472994e-02 -2.0490143e-01  4.4330385e-01  2.9896226e-02
 -1.7475700e-01  1.5738940e-01 -3.7077126e-01  1.8731906e-01
  1.9233097e-01  6.2042591e-03  4.6649307e-01 -1.0325328e-01]"
apple_golden_1/38_100.jpg,apple_golden_1,"[-8.61937523e+00  8.35334420e-01  4.21523333e-01 -3.39248449e-01
  2.04679298e+00  1.65111530e+00  4.95171994e-01  1.18785284e-01
  4.84012850e-02 -1.89801797e-01  4.37091738e-01 -8.86490755e-03
 -1.71689600e-01  1.47494927e-01 -3.85595769e-01  1.73752993e-01
  2.13741407e-01  8.09345488e-03  4.91658539e-01 -1.10164218e-01]"
apple_golden_1/39_100.jpg,apple_golden_1,"[-8.645665    0.8336178   0.43538588 -0.3363439   2.0601923   1.6183875
  0.54496413  0.11604153  0.04777483 -0.19239557  0.44712102  0.01425305
 -0.17206345  0.151628   -0.38294458  0.18345848  0.2239758   0.01347224
  0.50933343 -0.07868987]"
apple_golden_1/3_100.jpg,apple_golden_1,"[-8.681316    0.75293034  0.30966368 -0.3092708   2.1628354   1.7391456
  0.494974    0.15947378  0.00993085 -0.18529055  0.38996693  0.03455124
 -0.1674947   0.18405303 -0.30137706  0.15235181  0.21787767 -0.05270285
  0.40896973 -0.20133173]"
apple_golden_1/40_100.jpg,apple_golden_1,"[-8.635474    0.8546492   0.43705082 -0.34554192  2.0688713   1.6086892
  0.5167143   0.08906799  0.05970534 -0.1905966   0.4360002   0.04508218
 -0.15193366  0.12951809 -0.35340637  0.16154778  0.22335279  0.01455772
  0.44613418 -0.09499341]"
apple_golden_1/41_100.jpg,apple_golden_1,"[-8.651225    0.8395968   0.4384783  -0.3211129   2.0692704   1.6101865
  0.51380056  0.14234143  0.07568465 -0.18079834  0.45073938  0.01204422
 -0.13803364  0.11372333 -0.36515892  0.17442814  0.25364363  0.02764877
  0.49990976 -0.08791202]"
apple_golden_1/42_100.jpg,apple_golden_1,"[-8.672501    0.87540567  0.44420198 -0.33033532  2.054841    1.5927447
  0.5343455   0.11721777  0.07384639 -0.1873217   0.44251987  0.04236406
 -0.16538706  0.12599297 -0.37285435  0.15484051  0.24208955  0.02720536
  0.47356686 -0.07273925]"
apple_golden_1/43_100.jpg,apple_golden_1,"[-8.710001    0.85373104  0.45342845 -0.36995885  2.055069    1.596222
  0.5315236   0.11487377  0.08291239 -0.18296494  0.44871563  0.01361316
 -0.14707322  0.14577089 -0.37432504  0.1258657   0.2411392   0.04164954
  0.4986635  -0.10823874]"
apple_golden_1/44_100.jpg,apple_golden_1,"[-8.706633    0.8870334   0.4786255  -0.36428347  2.065152    1.6150317
  0.5690721   0.13419433  0.07289796 -0.18730007  0.44775406 -0.0156598
 -0.13581443  0.12276185 -0.37640372  0.13676359  0.235493    0.03006811
  0.4855509  -0.1121038 ]"
apple_golden_1/45_100.jpg,apple_golden_1,"[-8.553329    0.8237952   0.43589276 -0.35392272  2.0281186   1.5916961
  0.48664638  0.14658195  0.07287745 -0.16026995  0.43033937  0.01248387
 -0.12475491  0.11242696 -0.35248992  0.16408563  0.2492019   0.03086722
  0.48099035 -0.12520362]"
apple_golden_1/46_100.jpg,apple_golden_1,"[-8.72287     0.9104371   0.44837138 -0.38683847  2.068106    1.6261073
  0.5268455   0.12983347  0.07589853 -0.19590014  0.45406616 -0.01840635
 -0.11496068  0.14434348 -0.37455192  0.13916767  0.24780875  0.0241744
  0.48618138 -0.17075579]"
apple_golden_1/47_100.jpg,apple_golden_1,"[-8.632063    0.874693    0.4293064  -0.4029423   2.064558    1.5873488
  0.5677697   0.1005469   0.04478829 -0.19777383  0.45503274 -0.01705807
 -0.10900815  0.13922787 -0.38265944  0.17127715  0.24168518  0.0350907
  0.48630503 -0.14125244]"
apple_golden_1/48_100.jpg,apple_golden_1,"[-8.65626431e+00  8.68821502e-01  4.48400080e-01 -3.93867850e-01
  2.06392789e+00  1.61776197e+00  5.50108969e-01  1.16051696e-01
  9.66236070e-02 -2.06816539e-01  4.42949355e-01  3.67055484e-03
 -1.19039662e-01  1.71013355e-01 -3.65200788e-01  1.70624718e-01
  2.18748942e-01  4.30898406e-02  4.76474792e-01 -1.66904137e-01]"
apple_golden_1/49_100.jpg,apple_golden_1,"[-8.592121    0.87828475  0.4226484  -0.3957815   2.029645    1.6021782
  0.5715898   0.12082066  0.07714234 -0.21825989  0.4292746  -0.01513167
 -0.12696913  0.16530782 -0.4102044   0.18525662  0.23820472  0.07949334
  0.4907507  -0.14315963]"
apple_golden_1/4_100.jpg,apple_golden_1,"[-8.6370640e+00  7.7397865e-01  3.1750989e-01 -3.4296486e-01
  2.1259239e+00  1.7446039e+00  5.1327115e-01  1.5997864e-01
  1.3416287e-03 -1.5661722e-01  3.8247135e-01  3.3286165e-02
 -1.4695202e-01  1.8781365e-01 -3.1410843e-01  1.7398965e-01
  1.9970416e-01 -3.0657399e-02  4.1388509e-01 -2.1459915e-01]"
apple_golden_1/50_100.jpg,apple_golden_1,"[-8.6738787e+00  8.9855969e-01  4.2306864e-01 -3.8514054e-01
  2.0363603e+00  1.6365610e+00  5.5948257e-01  1.4098005e-01
  7.4637115e-02 -1.7436084e-01  4.3735251e-01 -2.4606704e-03
 -1.4428557e-01  1.7447259e-01 -3.9568976e-01  1.8260753e-01
  2.3027107e-01  5.7550635e-02  4.7817624e-01 -1.2048475e-01]"
apple_golden_1/51_100.jpg,apple_golden_1,"[-8.576063    0.9015931   0.437744   -0.38447222  2.0048673   1.6189096
  0.58952117  0.12648802  0.09116205 -0.2082249   0.42321303 -0.01851734
 -0.13434304  0.20687811 -0.39548695  0.19530235  0.23670372  0.05047451
  0.5141651  -0.15593366]"
apple_golden_1/52_100.jpg,apple_golden_1,"[-8.520298    0.8811771   0.43559903 -0.38239017  1.9937184   1.61885
  0.5240463   0.13690856  0.08779866 -0.23744638  0.43703333 -0.01329271
 -0.12435918  0.20359832 -0.39884505  0.1890453   0.21314324  0.06682763
  0.5101577  -0.1631078 ]"
apple_golden_1/53_100.jpg,apple_golden_1,"[-8.588795    0.9112441   0.43815368 -0.3924769   2.015658    1.649393
  0.55517405  0.10027722  0.0865657  -0.21377496  0.41065392  0.01825136
 -0.11057521  0.1986203  -0.39336637  0.21917251  0.21067922  0.02748705
  0.5173786  -0.16911119]"
apple_golden_1/54_100.jpg,apple_golden_1,"[-8.5789061e+00  8.8688463e-01  4.5270443e-01 -3.7053347e-01
  2.0264933e+00  1.6307673e+00  5.3128356e-01  1.2807572e-01
  4.9262907e-02 -2.3162672e-01  4.2468941e-01  6.6821871e-04
 -1.3581769e-01  2.0085081e-01 -4.0358666e-01  2.1313463e-01
  1.9295594e-01  6.0646139e-02  5.0770241e-01 -1.6597919e-01]"
apple_golden_1/55_100.jpg,apple_golden_1,"[-8.573302    0.84396255  0.45899677 -0.34169516  2.042188    1.6016022
  0.5153016   0.12153415  0.0302402  -0.23740664  0.43449     0.0125378
 -0.1421173   0.22453639 -0.39443862  0.20997348  0.22041972  0.06971315
  0.51748645 -0.18651955]"
apple_golden_1/56_100.jpg,apple_golden_1,"[-8.625787    0.87380683  0.479266   -0.36290598  2.032418    1.6057627
  0.5468093   0.11155668  0.06215052 -0.2292026   0.41263017 -0.00969206
 -0.14093862  0.23933202 -0.4111865   0.21165946  0.23385617  0.0232367
  0.53675646 -0.22829631]"
apple_golden_1/57_100.jpg,apple_golden_1,"[-8.577174    0.8866211   0.4732597  -0.35688707  1.9961101   1.6399267
  0.57175624  0.08580381  0.0749277  -0.19377215  0.36897475 -0.01551103
 -0.12417669  0.24701661 -0.40919852  0.24714918  0.2235781   0.03080652
  0.54534674 -0.23477681]"
apple_golden_1/58_100.jpg,apple_golden_1,"[-8.672368    0.92162216  0.48652855 -0.3380425   2.0608644   1.652394
  0.54519284  0.12972331  0.05526851 -0.20061934  0.37257338 -0.02099906
 -0.15531203  0.2366798  -0.4474794   0.23091385  0.23648562  0.01381411
  0.5558533  -0.23248002]"
apple_golden_1/59_100.jpg,apple_golden_1,"[-8.7138405   0.92427176  0.48285085 -0.3230679   2.047284    1.646442
  0.51161075  0.12685181  0.0405638  -0.1874576   0.41581947 -0.01446261
 -0.16718271  0.23063922 -0.43668625  0.23327914  0.24960808  0.03855337
  0.54588866 -0.20481421]"
apple_golden_1/5_100.jpg,apple_golden_1,"[-8.583122    0.7593466   0.31990555 -0.3270729   2.1291652   1.7335784
  0.48397663  0.1569915  -0.01346717 -0.1775082   0.39622933  0.03515394
 -0.14803162  0.18694946 -0.34109476  0.20077655  0.22050603 -0.04857909
  0.40804565 -0.19407986]"
apple_golden_1/60_100.jpg,apple_golden_1,"[-8.7608719e+00  9.0562773e-01  4.8585185e-01 -3.4371501e-01
  2.0446770e+00  1.6385531e+00  5.0241762e-01  1.4761987e-01
  5.8655068e-03 -2.1411881e-01  4.1632083e-01 -5.8755362e-03
 -1.8356277e-01  2.3931773e-01 -4.4965371e-01  2.2999676e-01
  2.4918452e-01  2.0713689e-02  5.3009439e-01 -2.1395425e-01]"
apple_golden_1/61_100.jpg,apple_golden_1,"[-8.698321    0.9134918   0.49591005 -0.34405133  2.0242255   1.6362213
  0.5241725   0.1217315   0.05983585 -0.19235879  0.41768816 -0.02061434
 -0.14152282  0.2510899  -0.44601512  0.2529462   0.246822    0.02297122
  0.54304904 -0.21529384]"
apple_golden_1/62_100.jpg,apple_golden_1,"[-8.7221308e+00  9.2507714e-01  4.8133081e-01 -3.5105801e-01
  2.0533967e+00  1.6264251e+00  5.0421399e-01  1.4747679e-01
  4.8078801e-02 -1.9922109e-01  4.3666112e-01 -1.6832512e-02
 -1.8108228e-01  2.3189421e-01 -4.3398240e-01  2.3145190e-01
  2.4452512e-01  3.1012145e-04  5.4321373e-01 -2.1364611e-01]"
apple_golden_1/64_100.jpg,apple_golden_1,"[-8.809451    0.9819718   0.48405883 -0.3788127   2.1129813   1.6123289
  0.53116655  0.10094605  0.0142371  -0.20679419  0.4371891  -0.0166802
 -0.15361862  0.2147208  -0.43418506  0.24115205  0.21549761 -0.01168407
  0.53463656 -0.18353349]"
apple_golden_1/65_100.jpg,apple_golden_1,"[-8.8029261e+00  1.0089896e+00  4.8518854e-01 -4.0319312e-01
  2.1269469e+00  1.6106566e+00  5.3920633e-01  4.1574743e-02
  2.4332238e-02 -1.8692513e-01  4.2462724e-01 -1.2842662e-02
 -1.7013761e-01  2.2937459e-01 -4.2724502e-01  2.4753442e-01
  2.1229780e-01  1.1545465e-03  5.4671460e-01 -1.7966586e-01]"
apple_golden_1/66_100.jpg,apple_golden_1,"[-8.8836040e+00  1.0053635e+00  4.7724944e-01 -4.0619263e-01
  2.1407254e+00  1.6115701e+00  5.2520955e-01  7.6440372e-02
  3.0721614e-02 -1.9501126e-01  4.4616187e-01 -3.4949500e-02
 -1.8817551e-01  2.2102036e-01 -4.2298880e-01  2.5416049e-01
  2.1981864e-01  1.4859652e-03  5.5075258e-01 -1.4585990e-01]"
apple_golden_1/67_100.jpg,apple_golden_1,"[-8.871249    1.033088    0.46916494 -0.397446    2.121149    1.6009972
  0.54585063  0.06342266  0.03502911 -0.17401099  0.44140857 -0.03557565
 -0.19248079  0.21538997 -0.41979426  0.2561831   0.21755093 -0.02276157
  0.5163797  -0.16173752]"
apple_golden_1/68_100.jpg,apple_golden_1,"[-8.856635    1.0283664   0.5270305  -0.40644243  2.1348376   1.6097164
  0.49162227  0.09607924  0.02216779 -0.16232482  0.40402946 -0.02896067
 -0.19304389  0.22373582 -0.41013634  0.25056726  0.21967286 -0.0143906
  0.55406183 -0.14438051]"
apple_golden_1/69_100.jpg,apple_golden_1,"[-8.9017563e+00  1.0644034e+00  5.3804237e-01 -3.9908972e-01
  2.1113620e+00  1.5983375e+00  5.1360828e-01  5.6838434e-02
  2.6419170e-02 -1.4613160e-01  4.3229756e-01 -4.5981862e-02
 -2.0120187e-01  2.2336107e-01 -4.1049454e-01  2.6091924e-01
  2.3258363e-01  3.1216003e-04  5.7636952e-01 -1.4233626e-01]"
apple_golden_1/6_100.jpg,apple_golden_1,"[-8.708371    0.75365806  0.30763447 -0.34862489  2.144231    1.7296445
  0.49170446  0.19256896 -0.01679309 -0.17412527  0.39423805  0.03396503
 -0.15477034  0.17029496 -0.32629168  0.15461259  0.19563948 -0.05494958
  0.42405915 -0.20728418]"
apple_golden_1/70_100.jpg,apple_golden_1,"[-8.892851    1.0463889   0.52884656 -0.38068014  2.1352344   1.5931199
  0.50964904  0.09403072  0.02094264 -0.15813817  0.39566687 -0.05556267
 -0.22394688  0.21523269 -0.40320593  0.2841991   0.23927827 -0.05505643
  0.5872553  -0.15381186]"
apple_golden_1/71_100.jpg,apple_golden_1,"[-9.037576    1.0783144   0.53958696 -0.39781922  2.164261    1.6048006
  0.5134046   0.06603758  0.03244295 -0.13217099  0.43688565 -0.05692441
 -0.2058767   0.20847051 -0.3907362   0.26900646  0.271851   -0.00995686
  0.5828805  -0.16486308]"
apple_golden_1/7_100.jpg,apple_golden_1,"[-8.6865969e+00  7.7783209e-01  2.9765299e-01 -3.3642161e-01
  2.1519680e+00  1.7355468e+00  4.9404299e-01  1.8853654e-01
 -5.4957620e-03 -1.8420775e-01  3.8856214e-01  3.3889890e-02
 -1.5461396e-01  1.6535284e-01 -3.2282180e-01  1.7310004e-01
  1.8832576e-01 -5.4762956e-02  4.1025215e-01 -2.0376639e-01]"
apple_golden_1/8_100.jpg,apple_golden_1,"[-8.6495342e+00  7.6569629e-01  3.1320372e-01 -3.1846866e-01
  2.1558406e+00  1.7415936e+00  4.7541368e-01  1.8189070e-01
 -8.3738351e-03 -1.7482592e-01  4.1093320e-01  3.0434599e-02
 -1.6997235e-01  1.8912731e-01 -3.3714315e-01  1.8983306e-01
  2.0774283e-01 -5.6742519e-02  4.2892364e-01 -2.0391007e-01]"
apple_golden_1/9_100.jpg,apple_golden_1,"[-8.653337    0.7567287   0.32835233 -0.33117294  2.1562726   1.7569431
  0.49455464  0.16878864 -0.01058134 -0.18246543  0.37788868  0.02746331
 -0.16878684  0.19169128 -0.33429945  0.19530642  0.22248243 -0.05022244
  0.41983926 -0.20913546]"
apple_golden_1/r_0_100.jpg,apple_golden_1,"[-8.106411    0.7779692   0.2333201  -0.4594225   1.5190226   1.3699049
  0.29122764  0.26162064 -0.15647094 -0.16989675  0.53896624  0.09634088
 -0.17547248  0.19957604 -0.39248234  0.19669977  0.15842392  0.23907109
  0.5200265   0.09146889]"
apple_golden_1/r_100_100.jpg,apple_golden_1,"[-8.438372    1.4204316   0.22743014 -0.6313267   1.5758537   1.4135828
  0.56946295  0.07809269  0.07321937 -0.1704532   0.5014067   0.01014619
 -0.07725012  0.25933936 -0.43677548  0.30109352  0.1671516   0.08084182
  0.74621814 -0.35077342]"
apple_golden_1/r_101_100.jpg,apple_golden_1,"[-8.4273472e+00  1.4330339e+00  2.4076988e-01 -6.3404131e-01
  1.5686146e+00  1.3848202e+00  6.0943520e-01  4.6231780e-02
  7.9367436e-02 -1.6628754e-01  4.9856412e-01  8.3029699e-03
 -7.6911919e-02  2.8042981e-01 -4.1192678e-01  3.1342885e-01
  1.8609917e-01  7.6877989e-02  7.2697562e-01 -3.3395246e-01]"
apple_golden_1/r_102_100.jpg,apple_golden_1,"[-8.435127    1.4151485   0.24814743 -0.63656056  1.5727532   1.3994064
  0.6010254   0.05082672  0.06756815 -0.1551596   0.4964551   0.01971863
 -0.08137463  0.2746995  -0.42263174  0.31470013  0.18233643  0.07264815
  0.74121416 -0.3334928 ]"
apple_golden_1/r_103_100.jpg,apple_golden_1,"[-8.446912    1.428571    0.25579372 -0.6643503   1.5742083   1.3874573
  0.6199419   0.04173154  0.07236606 -0.1602416   0.50420207  0.03072136
 -0.07612813  0.24711508 -0.44343477  0.2992      0.17791285  0.07276107
  0.7534469  -0.3655941 ]"
apple_golden_1/r_104_100.jpg,apple_golden_1,"[-8.437503    1.4085867   0.26232344 -0.6494472   1.5604743   1.3673205
  0.6328334   0.02281909  0.07756975 -0.14419656  0.5151921   0.03363682
 -0.07808127  0.25123352 -0.43524644  0.26216623  0.19972806  0.06490108
  0.7398242  -0.3634467 ]"
apple_golden_1/r_105_100.jpg,apple_golden_1,"[-8.4359026e+00  1.3903387e+00  2.7924100e-01 -6.7986304e-01
  1.5459118e+00  1.3289852e+00  6.4782482e-01  3.2558304e-03
  5.2392937e-02 -1.4376979e-01  5.1327389e-01  5.0869528e-02
 -9.4389945e-02  2.3443474e-01 -4.2346561e-01  2.5137335e-01
  1.8965469e-01  5.9082974e-02  7.4225181e-01 -3.6446759e-01]"
apple_golden_1/r_106_100.jpg,apple_golden_1,"[-8.441534    1.3860028   0.30295718 -0.6975343   1.5406321   1.3240651
  0.64747894 -0.01389848  0.05837429 -0.15026072  0.5163075   0.05121742
 -0.09040218  0.23689753 -0.42115632  0.26061743  0.20429274  0.06957214
  0.7477978  -0.39270785]"
apple_golden_1/r_107_100.jpg,apple_golden_1,"[-8.417138    1.4014006   0.2954787  -0.702008    1.5359741   1.3144255
  0.63393474 -0.02917307  0.06267488 -0.15797748  0.4957668   0.05871915
 -0.07851303  0.2266396  -0.4236769   0.23899876  0.2235335   0.06953149
  0.73866045 -0.40043056]"
apple_golden_1/r_108_100.jpg,apple_golden_1,"[-8.3750715e+00  1.3315119e+00  2.5988010e-01 -6.8906587e-01
  1.5082765e+00  1.3128752e+00  5.5669945e-01  4.0745749e-03
  4.2680848e-02 -1.5239944e-01  5.3662086e-01  3.6068819e-02
 -9.3771823e-02  2.3343469e-01 -4.1957155e-01  2.3430081e-01
  2.2817680e-01  5.7393562e-02  7.5088090e-01 -3.6423039e-01]"
apple_golden_1/r_109_100.jpg,apple_golden_1,"[-8.356642    1.3200523   0.2686983  -0.6696886   1.5188181   1.306766
  0.5815682   0.01111618  0.05249408 -0.14377572  0.52411646  0.05576868
 -0.04497272  0.23431079 -0.4139028   0.23191316  0.24973322  0.05324236
  0.7508681  -0.37832937]"
apple_golden_1/r_10_100.jpg,apple_golden_1,"[-8.096996    0.79024583  0.24813837 -0.44189924  1.5250864   1.3510852
  0.3634005   0.29887146 -0.10614726 -0.21179281  0.5104862   0.09976538
 -0.18075791  0.21284063 -0.3573429   0.2616695   0.2324573   0.25393325
  0.5775004   0.07317061]"
apple_golden_1/r_110_100.jpg,apple_golden_1,"[-8.332567    1.2920058   0.2963711  -0.67619437  1.5154158   1.2780598
  0.58652556  0.01075221  0.03508061 -0.15305595  0.5082528   0.06192455
 -0.06304301  0.21920943 -0.43037972  0.23424499  0.25938737  0.03124799
  0.7543095  -0.37724507]"
apple_golden_1/r_111_100.jpg,apple_golden_1,"[-8.3846      1.311454    0.3024391  -0.67835677  1.5320258   1.2715127
  0.59544766  0.00916001  0.05489855 -0.11631259  0.5046301   0.05356135
 -0.0462254   0.23434371 -0.42501116  0.22150856  0.26920974  0.0296188
  0.7609238  -0.3800784 ]"
apple_golden_1/r_112_100.jpg,apple_golden_1,"[-8.359405    1.293544    0.31778333 -0.68358994  1.5532094   1.2838311
  0.6047464  -0.02084148  0.04754288 -0.09837541  0.5038397   0.07542001
 -0.05418643  0.21726367 -0.42000014  0.21583383  0.2944313   0.06422712
  0.7696844  -0.41064817]"
apple_golden_1/r_113_100.jpg,apple_golden_1,"[-8.3556776e+00  1.3078105e+00  3.3218428e-01 -6.8420446e-01
  1.5585624e+00  1.2745044e+00  6.1740834e-01 -3.6256580e-04
  4.7541615e-02 -1.1493325e-01  4.8839387e-01  6.4986244e-02
 -2.4669481e-02  2.1538301e-01 -4.2794710e-01  1.7649661e-01
  3.1140542e-01  7.0215866e-02  7.5913388e-01 -3.9148805e-01]"
apple_golden_1/r_114_100.jpg,apple_golden_1,"[-8.349418    1.2967862   0.33094046 -0.66653603  1.5704834   1.2811115
  0.63237107 -0.0221981   0.0342156  -0.11103128  0.4970491   0.0831716
 -0.03929417  0.24140015 -0.41862154  0.16732396  0.3002603   0.02726959
  0.75334585 -0.40421373]"
apple_golden_1/r_115_100.jpg,apple_golden_1,"[-8.3504286e+00  1.2923263e+00  3.3644885e-01 -6.5965939e-01
  1.5781307e+00  1.2672176e+00  6.1663598e-01 -2.7705508e-03
  1.7741119e-02 -1.0691072e-01  4.9689624e-01  8.1637293e-02
 -1.3848941e-02  2.2377446e-01 -3.7365466e-01  1.5024811e-01
  2.9573494e-01  3.8259052e-02  7.2713870e-01 -4.1302204e-01]"
apple_golden_1/r_116_100.jpg,apple_golden_1,"[-8.328798    1.2746927   0.34543106 -0.64296144  1.5856596   1.2679793
  0.6273459   0.01335008  0.01617781 -0.12156002  0.49400237  0.10653266
 -0.03117712  0.20903143 -0.3756575   0.13917544  0.30009466  0.03877658
  0.7313212  -0.44128802]"
apple_golden_1/r_117_100.jpg,apple_golden_1,"[-8.2979059e+00  1.2536383e+00  3.7040052e-01 -6.4087373e-01
  1.5971031e+00  1.2593054e+00  6.3434726e-01  4.7098002e-03
  1.1547956e-02 -1.2959322e-01  4.5798841e-01  1.2603889e-01
 -1.7154656e-02  1.7225888e-01 -3.7982985e-01  1.2668277e-01
  3.0694118e-01  4.2159721e-02  7.1815163e-01 -4.6444651e-01]"
apple_golden_1/r_118_100.jpg,apple_golden_1,"[-8.3360424e+00  1.2362677e+00  4.0064102e-01 -6.6290307e-01
  1.5874356e+00  1.2592810e+00  6.4573461e-01  1.3450107e-02
  2.6384976e-02 -1.1662112e-01  4.3760687e-01  1.2992099e-01
  8.1858318e-03  1.7008789e-01 -3.8587040e-01  1.1991597e-01
  3.0670521e-01  5.5664301e-02  7.2966480e-01 -4.3500489e-01]"
apple_golden_1/r_119_100.jpg,apple_golden_1,"[-8.2787781e+00  1.1823663e+00  3.7175599e-01 -6.3499612e-01
  1.5899895e+00  1.2623820e+00  5.3761500e-01  2.8206736e-02
  2.6245012e-03 -1.4404230e-01  4.4569215e-01  1.5171356e-01
 -2.1467054e-02  1.8471824e-01 -3.5244304e-01  1.0230225e-01
  3.3349153e-01  4.3163873e-02  7.4621600e-01 -4.0656924e-01]"
apple_golden_1/r_11_100.jpg,apple_golden_1,"[-8.116203    0.75792426  0.22815445 -0.45574096  1.5119365   1.3619273
  0.37069997  0.28106594 -0.09082033 -0.23361064  0.51617754  0.08767638
 -0.16178007  0.22730348 -0.37821925  0.2695925   0.26446238  0.25310963
  0.5830839   0.08385893]"
apple_golden_1/r_120_100.jpg,apple_golden_1,"[-8.2519255e+00  1.1598824e+00  3.4905922e-01 -6.1977571e-01
  1.5663804e+00  1.2527155e+00  5.4609519e-01  3.2489333e-02
 -1.8188504e-03 -1.6015384e-01  4.5252147e-01  1.4825675e-01
 -1.3744679e-02  1.4737166e-01 -3.5868675e-01  1.0595017e-01
  3.2959390e-01  5.9362158e-02  7.4522877e-01 -4.0531382e-01]"
apple_golden_1/r_121_100.jpg,apple_golden_1,"[-8.27027416e+00  1.16955543e+00  3.65663111e-01 -6.15660489e-01
  1.58881736e+00  1.24278700e+00  5.55919230e-01  4.39272672e-02
 -1.10487333e-02 -1.65097058e-01  4.32819158e-01  1.27185136e-01
  7.30213150e-03  1.57038882e-01 -3.70892614e-01  1.00748844e-01
  3.67082208e-01  7.04640597e-02  7.42274761e-01 -3.92226487e-01]"
apple_golden_1/r_122_100.jpg,apple_golden_1,"[-8.2614975e+00  1.1521535e+00  3.8610515e-01 -5.8071953e-01
  1.5861374e+00  1.2766908e+00  5.6759804e-01  9.3868151e-03
 -2.8643741e-03 -1.6185947e-01  4.2811850e-01  1.3780917e-01
  5.4874769e-03  1.5760383e-01 -3.6871836e-01  8.3747186e-02
  3.9387992e-01  5.5630852e-02  7.4103916e-01 -3.9455357e-01]"
