uniq_id,crawl_timestamp,product_url,product_name,product_category_tree,pid,retail_price,discounted_price,image,is_FK_Advantage_product,description,product_rating,overall_rating,brand,product_specifications
51eb5d22eda4be2a409a336651c50bb1,2016-01-07 05:50:25 +0000,http://www.flipkart.com/sonata-8097ym03-analog-watch-women/p/itmdz2zsnutzugzb?pid=WATDZ2ZQT4ZNRHPU,Sonata 8097YM03 Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Sonata Wrist Watches""]",WATDZ2ZQT4ZNRHPU,999.0,999.0,51eb5d22eda4be2a409a336651c50bb1.jpg,True,"Sonata 8097YM03 Analog Watch  - For Women - Buy Sonata 8097YM03 Analog Watch  - For Women  8097YM03 Online at Rs.999 in India Only at Flipkart.com. Round Dial, Golden Strap - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""8097YM03""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""value""=>""1 Year Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Gold""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Other Body Features"", ""value""=>""Mineral Glass""}, {""key""=>""Strap Material"", ""value""=>""Stainless Steel Strap""}]}"
ac209ee3c602efed4ff093854a4ade06,2016-01-07 05:50:25 +0000,http://www.flipkart.com/maxima-19883bmli-swarovski-analog-watch-women/p/itmde9nrsuhz9dg8?pid=WATDE9NFPB9TBVSK,Maxima 19883BMLI Swarovski Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Maxima Wrist Watches""]",WATDE9NFPB9TBVSK,995.0,995.0,ac209ee3c602efed4ff093854a4ade06.jpg,True,"Maxima 19883BMLI Swarovski Analog Watch  - For Women - Buy Maxima 19883BMLI Swarovski Analog Watch  - For Women  19883BMLI Online at Rs.995 in India Only at Flipkart.com. Silver Strap, Water Resistant, Contemporary Dial - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",4.3,4.3,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Swarovski""}, {""key""=>""Style Code"", ""value""=>""19883BMLI""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""value""=>""1 Year Domestic Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Contemporary""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""30 m""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""key""=>""Strap Material"", ""value""=>""Metal Strap""}]}"
97fba8a02361aa56eaa9fa51bc1d7661,2016-01-07 05:50:25 +0000,http://www.flipkart.com/sonata-8925ym06-analog-watch-women/p/itmdwgamdym6hatm?pid=WATDWGAHG7AHMW6Y,Sonata 8925YM06 Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Sonata Wrist Watches""]",WATDWGAHG7AHMW6Y,799.0,751.0,97fba8a02361aa56eaa9fa51bc1d7661.jpg,False,"Sonata 8925YM06 Analog Watch  - For Women - Buy Sonata 8925YM06 Analog Watch  - For Women  8925YM06 Online at Rs.751 in India Only at Flipkart.com. Round Dial, Golden Strap - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",3,3,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""8925YM06""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""value""=>""1 Year Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Gold""}, {""key""=>""Other Body Features"", ""value""=>""Mineral Glass""}, {""key""=>""Dial Color"", ""value""=>""Red, Green""}, {""key""=>""Strap Material"", ""value""=>""Stainless Steel Strap""}]}"
f559fdabbcc1f4980f215f847bfdd589,2016-01-07 05:50:25 +0000,http://www.flipkart.com/flippd-fd15102-analog-watch-men/p/itme3hwh5zdbq5qp?pid=WATE3HFNNASZJQYH,Flippd FD15102 Analog Watch  - For Men,"[""Watches >> Wrist Watches >> Flippd Wrist Watches""]",WATE3HFNNASZJQYH,750.0,750.0,f559fdabbcc1f4980f215f847bfdd589.jpg,True,"Flippd FD15102 Analog Watch  - For Men - Buy Flippd FD15102 Analog Watch  - For Men  FD15102 Online at Rs.750 in India Only at Flipkart.com. Round Dial, Black Strap, Water Resistant, Buckle Clasp - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",4,4,,"{""product_specification""=>[{""key""=>""Weight"", ""value""=>""54 g""}, {""key""=>""Other Dimensions"", ""value""=>""Strap Length - 195 mm, Strap Width - 21 mm, Dial Diameter - 36 mm""}, {""key""=>""Height"", ""value""=>""49 mm""}, {""key""=>""Width"", ""value""=>""49 mm""}, {""key""=>""Thickness"", ""value""=>""12 mm""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""FD15102""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""value""=>""1 Year Manufacturer Warranty""}, {""key""=>""Box Material"", ""value""=>""Cardboard""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Type"", ""value""=>""Band""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""100 m""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Other Body Features"", ""value""=>""Rotating Crown""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Strap Material"", ""value""=>""Resin Strap""}]}"
9412b6fe7b97e405def91f24f064c547,2016-01-07 05:50:25 +0000,http://www.flipkart.com/neo-classic-nc11-5004-g-analog-watch-women/p/itmdp2nz4gpzbaa3?pid=WATDNA7SJNHR6YB9,Neo Classic NC11-5004_G Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Neo Classic Wrist Watches""]",WATDNA7SJNHR6YB9,795.0,795.0,9412b6fe7b97e405def91f24f064c547.jpg,False,"Neo Classic NC11-5004_G Analog Watch  - For Women - Buy Neo Classic NC11-5004_G Analog Watch  - For Women  NC11-5004_G Online at Rs.795 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""NC11-5004_G""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Dial Shape"", ""value""=>""Contemporary""}, {""key""=>""Strap Color"", ""value""=>""Gold""}]}"
7616c21074fe889defce033dcd0d7cb6,2016-01-07 05:50:25 +0000,http://www.flipkart.com/now-q710-sos07-analog-watch-girls/p/itme67fbjgzxhvef?pid=WATE67FBCSSHQMZZ,Now Q710-SOS07 NOW Analog Watch  - For Girls,"[""Watches >> Wrist Watches >> Now Wrist Watches""]",WATE67FBCSSHQMZZ,695.0,695.0,7616c21074fe889defce033dcd0d7cb6.jpg,False,"Now Q710-SOS07 NOW Analog Watch  - For Girls - Buy Now Q710-SOS07 NOW Analog Watch  - For Girls  Q710-SOS07 Online at Rs.695 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""Yes""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""NOW""}, {""key""=>""Style Code"", ""value""=>""Q710-SOS07""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Girls""}, {""key""=>""Novelty Feature"", ""value""=>""Plastic Strap Without Crystals""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Warranty""}, {""key""=>""Box Material"", ""value""=>""Plastic""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Type"", ""value""=>""Band""}, {""key""=>""Strap Color"", ""value""=>""Orange""}, {""key""=>""Shock Resistance"", ""value""=>""No""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Case / Bezel Material"", ""value""=>""Fiber Front Case, Stainless Steel back Cover""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""50 m""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Orange""}, {""key""=>""Strap Material"", ""value""=>""Synthetic Strap""}, {""value""=>""Watch, Warranty card with user manual""}]}"
d0e09eaa7fcc9e7de3349959800d2141,2016-01-07 05:50:25 +0000,http://www.flipkart.com/hmt-olss-01-analog-watch-women/p/itmdvgj8wtjazehq?pid=WATDVGGHWZBHXYBS,HMT OLSS 01 Analog Watch  - For Women,"[""Watches >> Wrist Watches >> HMT Wrist Watches""]",WATDVGGHWZBHXYBS,550.0,550.0,d0e09eaa7fcc9e7de3349959800d2141.jpg,True,"HMT OLSS 01 Analog Watch  - For Women - Buy HMT OLSS 01 Analog Watch  - For Women  OLSS 01 Online at Rs.550 in India Only at Flipkart.com. Round Dial, Stainless Steel Back Case, Fold Over Deployment Clasp, Silver Strap, Water Resistant - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",4,4,,"{""product_specification""=>[{""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""OLSS 01""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Diameter"", ""value""=>""23 mm""}, {""key""=>""Weight"", ""value""=>""34 g""}, {""key""=>""Thickness"", ""value""=>""7 mm""}, {""value""=>""1 Year International Warranty""}, {""key""=>""Strap Type"", ""value""=>""Bracelet""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Box Material"", ""value""=>""Plastic""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Case / Bezel Material"", ""value""=>""Stainless Steel Back Case""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Fold Over Deployment Clasp""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Strap Material"", ""value""=>""Metal Strap""}]}"
2cbad7ead8eb8dd92823b9f525c87b9c,2016-01-07 05:50:25 +0000,http://www.flipkart.com/times-327tms327-party-wedding-analog-watch-women/p/itme8pb2gsyphyvm?pid=WATE8PBFZKV5BYDZ,Times 327TMS327 Party-Wedding Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Times Wrist Watches""]",WATE8PBFZKV5BYDZ,599.0,599.0,2cbad7ead8eb8dd92823b9f525c87b9c.jpg,False,"Times 327TMS327 Party-Wedding Analog Watch  - For Women - Buy Times 327TMS327 Party-Wedding Analog Watch  - For Women  327TMS327 Online at Rs.599 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Weight"", ""value""=>""250 g""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Party-Wedding""}, {""key""=>""Style Code"", ""value""=>""327TMS327""}, {""key""=>""Occasion"", ""value""=>""Party-Wedding""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Novelty Feature"", ""value""=>""No""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Oval""}, {""key""=>""Strap Type"", ""value""=>""Bracelet""}, {""key""=>""Strap Color"", ""value""=>""Gold""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""Gold""}, {""key""=>""Strap Material"", ""value""=>""Metal Strap""}, {""value""=>""1 Watch""}]}"
8fffcfe66dfde658580f98f6e28a6a46,2016-01-07 05:50:25 +0000,http://www.flipkart.com/gift-island-ast906-analog-watch-women/p/itme9zfyksw3dxdn?pid=WATE9ZYZRREUHQN4,Gift Island AST906 Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Gift Island Wrist Watches""]",WATE9ZYZRREUHQN4,899.0,899.0,8fffcfe66dfde658580f98f6e28a6a46.jpg,False,"Gift Island AST906 Analog Watch  - For Women - Buy Gift Island AST906 Analog Watch  - For Women  AST906 Online at Rs.899 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""AST906""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Novelty Feature"", ""value""=>""Crystal And Stones Studded on Strap""}, {""value""=>""3 Months Gift Island Warranty and Free Transist""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Blue""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistant"", ""value""=>""No""}, {""key""=>""Dial Color"", ""value""=>""Beige""}]}"
a1a266a37d38f7ce41d11f1868d8c9bf,2016-01-07 05:50:25 +0000,http://www.flipkart.com/neo-classic-nc11-5004-w-analog-watch-women/p/itmdp2nz5wecf7hg?pid=WATDNA7SYSHZJ9PA,Neo Classic NC11-5004_W Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Neo Classic Wrist Watches""]",WATDNA7SYSHZJ9PA,795.0,795.0,a1a266a37d38f7ce41d11f1868d8c9bf.jpg,False,"Neo Classic NC11-5004_W Analog Watch  - For Women - Buy Neo Classic NC11-5004_W Analog Watch  - For Women  NC11-5004_W Online at Rs.795 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""NC11-5004_W""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Dial Shape"", ""value""=>""Contemporary""}, {""key""=>""Strap Color"", ""value""=>""Gold""}]}"
144a5e05bd6e69535c53366a805a8b5f,2016-01-07 05:50:25 +0000,http://www.flipkart.com/sonata-7926sl01-watch/p/itmdz2zrmdfhbzgw?pid=WATDZ2ZQTQVJYHZ4,Sonata 7926SL01 Watch,"[""Watches >> Wrist Watches >> Sonata Wrist Watches""]",WATDZ2ZQTQVJYHZ4,750.0,750.0,144a5e05bd6e69535c53366a805a8b5f.jpg,False,"Sonata 7926SL01 Watch - Buy Sonata 7926SL01 Watch  7926SL01 Online at Rs.750 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>{""key""=>""Style Code"", ""value""=>""7926SL01""}}"
c7207128c680a437e1cad834a8880007,2016-01-07 05:50:25 +0000,http://www.flipkart.com/sonata-super-fiber-digital-watch-boys-men-girls/p/itmecfyfmp6um52t?pid=WATECFYFXUKZGCVF,"Sonata super fiber Digital Watch  - For Boys, Men, Girls","[""Watches >> Wrist Watches >> Sonata Wrist Watches""]",WATECFYFXUKZGCVF,599.0,599.0,c7207128c680a437e1cad834a8880007.jpg,False,"Sonata super fiber Digital Watch  - For Boys, Men, Girls - Buy Sonata super fiber Digital Watch  - For Boys, Men, Girls  super fiber Online at Rs.599 in India Only at Flipkart.com. Digital Display, Alarm - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes Digital Display""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Tourbillon"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""Yes""}, {""key""=>""Calendar"", ""value""=>""Yes""}, {""key""=>""Luminous"", ""value""=>""Yes""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Moonphase"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Light"", ""value""=>""Yes""}, {""key""=>""GPS"", ""value""=>""No""}, {""key""=>""Chronograph Feature"", ""value""=>""No""}, {""key""=>""Diameter"", ""value""=>""32 mm""}, {""key""=>""Weight"", ""value""=>""85 g""}, {""key""=>""Other Dimensions"", ""value""=>""Round Shape""}, {""key""=>""Height"", ""value""=>""35 mm""}, {""key""=>""Width"", ""value""=>""32 mm""}, {""key""=>""Thickness"", ""value""=>""8 mm""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Series"", ""value""=>""Digital""}, {""key""=>""Style Code"", ""value""=>""super fiber""}, {""key""=>""Occasion"", ""value""=>""Party-Wedding, Casual, Formal, Sports""}, {""key""=>""Ideal For"", ""value""=>""Boys, Men, Girls""}, {""key""=>""Novelty Feature"", ""value""=>""Digital Watch""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 year manufacturer's warranty""}, {""value""=>""Digital Display""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Shock Resistance"", ""value""=>""Yes""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Other Body Features"", ""value""=>""Full Function""}, {""key""=>""Dial Color"", ""value""=>""Black, Yellow""}, {""key""=>""Box Material"", ""value""=>""Corogated and Metal""}, {""key""=>""Strap Type"", ""value""=>""Belt""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Design"", ""value""=>""Mesh""}, {""key""=>""Case / Bezel Material"", ""value""=>""Fiber""}, {""key""=>""Water Resistance Depth"", ""value""=>""30 m""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Strap Material"", ""value""=>""Silicone Strap""}, {""value""=>""Watch""}]}"
059bc43e03e1824a9ab6466e32e5f137,2016-01-07 05:50:25 +0000,http://www.flipkart.com/maxima-05712lmly-analog-watch-women/p/itme26j8yctrgwfj?pid=WATE26J7DTHUYJN8,Maxima 05712LMLY Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Maxima Wrist Watches""]",WATE26J7DTHUYJN8,925.0,925.0,059bc43e03e1824a9ab6466e32e5f137.jpg,True,"Maxima 05712LMLY Analog Watch  - For Women - Buy Maxima 05712LMLY Analog Watch  - For Women  05712LMLY Online at Rs.925 in India Only at Flipkart.com. Water Resistant, Oval Dial, Buckle Clasp, Brass Case, Brown Strap - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",4.7,4.7,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""05712LMLY""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Set Content"", ""value""=>""1 Watch""}, {""key""=>""Weight"", ""value""=>""35 g""}, {""key""=>""Height"", ""value""=>""25 mm""}, {""key""=>""Other Dimensions"", ""value""=>""Strap Length - 181 mm, Strap Width - 10 mm, Dial Height - 16 mm, Dial Width - 14 mm""}, {""key""=>""Width"", ""value""=>""19 mm""}, {""key""=>""Thickness"", ""value""=>""7 mm""}, {""value""=>""1 Year Domestic Warranty""}, {""value""=>""Warranty Card, Instructions Manual""}, {""key""=>""Strap Type"", ""value""=>""Band""}, {""key""=>""Dial Shape"", ""value""=>""Oval""}, {""key""=>""Box Material"", ""value""=>""Plastic""}, {""key""=>""Strap Color"", ""value""=>""Brown""}, {""key""=>""Case / Bezel Material"", ""value""=>""Brass Case""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""30 m""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Gold""}, {""key""=>""Other Body Features"", ""value""=>""Stones Studded on the Dial, Stainless Steel Back Case, Rotating Crown""}, {""key""=>""Strap Material"", ""value""=>""Genuine Leather Strap""}]}"
5338c00e0ddaec0f3af737077e0bbd91,2016-01-07 05:50:25 +0000,http://www.flipkart.com/timewel-1100-n1949-b-analog-watch-women/p/itme2fah72jwbq2b?pid=WATE2FAHEHGG5UD6,Timewel 1100-N1949_B Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Timewel Wrist Watches""]",WATE2FAHEHGG5UD6,855.0,855.0,5338c00e0ddaec0f3af737077e0bbd91.jpg,False,"Timewel 1100-N1949_B Analog Watch  - For Women - Buy Timewel 1100-N1949_B Analog Watch  - For Women  1100-N1949_B Online at Rs.855 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""1100-N1949_B""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Occasion"", ""value""=>""Casual, Formal, Party-Wedding""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year LG India Warranty and Free Transit Insurance, 2 Years International Warranty for Laptop""}, {""value""=>""1 Watch, 1 Watch Box, 1 Guarantee""}, {""key""=>""Strap Type"", ""value""=>""Leather""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Case / Bezel Material"", ""value""=>""Steel Case""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Strap Material"", ""value""=>""Genuine Leather Strap""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}]}"
6c53dbd7a9d43744920bfae3bc06327f,2016-01-07 05:50:25 +0000,http://www.flipkart.com/timewel-1100-n31-analog-watch-men/p/itmeyap3v6cqs2m2?pid=WATEYAP3B7Z2BSYV,Timewel 1100-N31 Analog Watch  - For Men,"[""Watches >> Wrist Watches >> Timewel Wrist Watches""]",WATEYAP3B7Z2BSYV,765.0,765.0,6c53dbd7a9d43744920bfae3bc06327f.jpg,False,"Timewel 1100-N31 Analog Watch  - For Men - Buy Timewel 1100-N31 Analog Watch  - For Men  1100-N31 Online at Rs.765 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Date Display"", ""value""=>""Yes, Day and Date Display""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""1100-N31""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Warranty by Manufacturer""}, {""key""=>""Dial Shape"", ""value""=>""Square""}, {""key""=>""Strap Type"", ""value""=>""Leather""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Case / Bezel Material"", ""value""=>""Gold Case""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""key""=>""Strap Material"", ""value""=>""Genuine Leather Strap""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""value""=>""1 Watch, 1 Watch Box, Guarantee Card""}]}"
6f9c169adda9b562a841a9cf54b16f06,2016-01-07 05:50:25 +0000,http://www.flipkart.com/sonata-7085yl01-analog-watch-men/p/itmdt6gfytqhh43x?pid=WATDT6GFNJN4WGYD,Sonata 7085YL01 Analog Watch  - For Men,"[""Watches >> Wrist Watches >> Sonata Wrist Watches""]",WATDT6GFNJN4WGYD,750.0,750.0,6f9c169adda9b562a841a9cf54b16f06.jpg,True,"Sonata 7085YL01 Analog Watch  - For Men - Buy Sonata 7085YL01 Analog Watch  - For Men  7085YL01 Online at Rs.750 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""7085YL01""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""value""=>""1 Year""}, {""key""=>""Dial Shape"", ""value""=>""Rectangle""}, {""key""=>""Strap Color"", ""value""=>""Brown""}, {""key""=>""Dial Color"", ""value""=>""White, Gold""}, {""key""=>""Strap Material"", ""value""=>""Leather Strap""}]}"
