uniq_id,image,category,description
168618e93387ad7171d4e4e1eeff9d1a,168618e93387ad7171d4e4e1eeff9d1a.jpg,home_decor_&_festive_needs,"MA Design Hut Showpiece  -  8 cm MA Design Hut MA Design Hut Showpiece  -  8 cm (Brass, Yellow)
                         Price: Rs. 399
				
			Decorative Gift Item Canon
Decorative Gift Item Canon"
9c4ab8ab059c912090c83cb0818e7f1c,9c4ab8ab059c912090c83cb0818e7f1c.jpg,home_decor_&_festive_needs,Lal Haveli Rajasthani Wooden Crafted Unique Chowkidar Statues Wooden Darwam Showpiece  -  50.8 cm Lal Haveli Buy Lal Haveli Rajasthani Wooden Crafted Unique Chowkidar Statues Wooden Darwam Showpiece  -  50.8 cm for Rs.4795 online. Lal Haveli Rajasthani Wooden Crafted Unique Chowkidar Statues Wooden Darwam Showpiece  -  50.8 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
70578f48cc96bbb60d040e08025e521d,70578f48cc96bbb60d040e08025e521d.jpg,baby_care,Earth Conscious Graphic Print Baby Boy's Jumpsuit Unknown Earth Conscious Graphic Print Baby Boy's Jumpsuit - Buy Sky Blue Earth Conscious Graphic Print Baby Boy's Jumpsuit For Only Rs. 625 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com
5b378b0925d5409b5d84ceb416fc2afc,5b378b0925d5409b5d84ceb416fc2afc.jpg,home_decor_&_festive_needs,Purpledip Showpiece  -  12 cm Purpledip Buy Purpledip Showpiece  -  12 cm for Rs.638 online. Purpledip Showpiece  -  12 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
6775e3b91baa4d368f6d91eb7c24578b,6775e3b91baa4d368f6d91eb7c24578b.jpg,kitchen_&_dining,"Tirupati 4""- Green Wheel Pizza Cutter Tirupati Buy Tirupati 4""- Green Wheel Pizza Cutter for Rs.649 online. Tirupati 4""- Green Wheel Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee."
c109187e7975ee8fdb2b3dfbdd9dce20,c109187e7975ee8fdb2b3dfbdd9dce20.jpg,home_decor_&_festive_needs,Shoppingtara Elephant Pair Gift Showpiece  -  4 cm Shoppingtara Buy Shoppingtara Elephant Pair Gift Showpiece  -  4 cm for Rs.519 online. Shoppingtara Elephant Pair Gift Showpiece  -  4 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
8962b50b699ddf4712ad18d29c6a3862,8962b50b699ddf4712ad18d29c6a3862.jpg,home_decor_&_festive_needs,"Orange Tree Dune Wall Decor Set Of 3 Showpiece  -  8 cm Orange Tree Orange Tree Dune Wall Decor Set Of 3 Showpiece  -  8 cm (Iron, Gold)
                         Price: Rs. 1,529
				
			Metal saucer with a hand-worked look floats a classic round mirror in the center. These set of 3 in dark ant. Brass finish lets your imagination loose by creating interesting combinations on any wall surface
Metal saucer with a hand-worked look floats a classic round mirror in the center. These set of 3 in dark ant. Brass finish lets your imagination loose by creating interesting combinations on any wall surface"
a4d9e71172f619f8e3122e34bb0bf3cc,a4d9e71172f619f8e3122e34bb0bf3cc.jpg,home_decor_&_festive_needs,Unique Design Handcrafted Brass Mini Chair Table Set Showpiece  -  10 cm Unique Design Buy Unique Design Handcrafted Brass Mini Chair Table Set Showpiece  -  10 cm for Rs.499 online. Unique Design Handcrafted Brass Mini Chair Table Set Showpiece  -  10 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
55ce1309b69e1912d2fd60a3ee3f351b,55ce1309b69e1912d2fd60a3ee3f351b.jpg,home_decor_&_festive_needs,"Tatvaarts Elephant Mini ( Fine-Finish) Showpiece  -  8.89 cm Tatvaarts Tatvaarts Elephant Mini ( Fine-Finish) Showpiece  -  8.89 cm (Brass, Gold)
                         Price: Rs. 4,200
				
			Elephants are such animals that everybody loves them, be it in reality or in form of toys, paintings, on accessories or artifacts. This is an adorable elephant which is adorned with traditional and beautiful hand carved designs.Specialty: Made from brass (alloy of copper and zinc) Hand carved designs Traditional and natural feel Lustrous and gold like appearance Handmade by the craftsmen 
Elephants are such animals that everybody loves them, be it in reality or in form of toys, paintings, on accessories or artifacts. This is an adorable elephant which is adorned with traditional and beautiful hand carved designs.Specialty: Made from brass (alloy of copper and zinc) Hand carved designs Traditional and natural feel Lustrous and gold like appearance Handmade by the craftsmen "
a9b35b94610a3d7f4fa91f19693c5248,a9b35b94610a3d7f4fa91f19693c5248.jpg,home_decor_&_festive_needs,Port Interiordesign Showpiece  -  16 cm Port Buy Port Interiordesign Showpiece  -  16 cm for Rs.1699 online. Port Interiordesign Showpiece  -  16 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
3113367c72125a3355af42426fe14f17,3113367c72125a3355af42426fe14f17.jpg,home_decor_&_festive_needs,Lal Haveli Beautiful Attractive Hand Painted Decorative Iron Wood Musician 5 Pcs Set Showpiece  -  55.88 cm Lal Haveli Buy Lal Haveli Beautiful Attractive Hand Painted Decorative Iron Wood Musician 5 Pcs Set Showpiece  -  55.88 cm for Rs.5549 online. Lal Haveli Beautiful Attractive Hand Painted Decorative Iron Wood Musician 5 Pcs Set Showpiece  -  55.88 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
e99d9abb115a9bd580bcccf9ff4d4881,e99d9abb115a9bd580bcccf9ff4d4881.jpg,home_decor_&_festive_needs,"Lal Haveli Wooden Table Decor Mother & Baby Elephant Painted Showpiece  -  10.16 cm Lal Haveli Lal Haveli Wooden Table Decor Mother & Baby Elephant Painted Showpiece  -  10.16 cm (Wooden, Black)
                         Price: Rs. 2,069
				
			This gorgeous elephant will be a fabulous home decor accessory indeed! This comes in golden black and is made of Metal. This gives it an appeal and splendor of its own that few accessories can replicate! You can gift this to your friends as well. A gorgeous piece of art to give your interior ethnic Indian Look.
This gorgeous elephant will be a fabulous home decor accessory indeed! This comes in golden black and is made of Metal. This gives it an appeal and splendor of its own that few accessories can replicate! You can gift this to your friends as well. A gorgeous piece of art to give your interior ethnic Indian Look."
de29bf3288345e23b0e25345a3a057fb,de29bf3288345e23b0e25345a3a057fb.jpg,home_decor_&_festive_needs,"Orange Tree Maxim Wall Decor Set Of 3 Showpiece  -  4 cm Orange Tree Orange Tree Maxim Wall Decor Set Of 3 Showpiece  -  4 cm (Iron, Gold)
                         Price: Rs. 1,999
				
			Metal saucer with a hammered look floats a classic round mirror in the center. These set of 3 in ant. Copper plating lets your imagination loose by creating interesting combinations on any wall surface
Metal saucer with a hammered look floats a classic round mirror in the center. These set of 3 in ant. Copper plating lets your imagination loose by creating interesting combinations on any wall surface"
e3e7c584f317d1b5d6ac0088c411565e,e3e7c584f317d1b5d6ac0088c411565e.jpg,home_decor_&_festive_needs,"Tatvaarts Tribal Face Showpiece  -  21.59 cm Tatvaarts Tatvaarts Tribal Face Showpiece  -  21.59 cm (Brass, Gold)
                         Price: Rs. 6,100
				
			A nice and beautiful home décor item. Made of cast iron, this product stands out to enjoy a special place in your room. It can also be gifted to your near and dear ones on any eventful day.
A nice and beautiful home décor item. Made of cast iron, this product stands out to enjoy a special place in your room. It can also be gifted to your near and dear ones on any eventful day."
9d279c825ba12804c337f883b366a6e2,9d279c825ba12804c337f883b366a6e2.jpg,home_decor_&_festive_needs,"Shoppingtara Paper Mache 3 Piece Elephant Home Decor Gift Showpiece  -  4 cm Shoppingtara Shoppingtara Paper Mache 3 Piece Elephant Home Decor Gift Showpiece  -  4 cm (Paper Mache, Multicolor)
                         Price: Rs. 489
				
			This handcrafted elephant is a set of 3 piece elephants made of Chinese Paper Mache art. They have been decorated with enamel paint and lacquer polish. The size of the elephants is in increasing order of 2.5 inch, 3 inch and 3.5 inch. It is an exclusive show piece for your drawing room; sure to be admired by your guests.
This handcrafted elephant is a set of 3 piece elephants made of Chinese Paper Mache art. They have been decorated with enamel paint and lacquer polish. The size of the elephants is in increasing order of 2.5 inch, 3 inch and 3.5 inch. It is an exclusive show piece for your drawing room; sure to be admired by your guests."
91a5328e7235424885d271dfa0959eeb,91a5328e7235424885d271dfa0959eeb.jpg,kitchen_&_dining,"King International Ergonomic Design with Long Gripped Handle Rolling Pizza Cutter King International King International Ergonomic Design with Long Gripped Handle Rolling Pizza Cutter (Stainless Steel Pack of 1)
                         Price: Rs. 199
				
			""Stop fights among friends over the last slice of pizza using this pizza cutten from Fab Kitchen. The suttle color allows it to blend in perfectly with your other kitchen cutlery. The razor sharp stainless steel blade allows it to instantly cut up food slices. Short Description
* Material: Stainless Steel & Plastic
* Color: Red, White and Steel
* Freezer Safe: Yes
* Dishwasher Safe: Yes
* Pizza Cutter Length: 8 inches (20 cm)
* Quantity: 1 Piece (Pizza Cutter)""
""Stop fights among friends over the last slice of pizza using this pizza cutten from Fab Kitchen. The suttle color allows it to blend in perfectly with your other kitchen cutlery. The razor sharp stainless steel blade allows it to instantly cut up food slices. Short Description
* Material: Stainless Steel & Plastic
* Color: Red, White and Steel
* Freezer Safe: Yes
* Dishwasher Safe: Yes
* Pizza Cutter Length: 8 inches (20 cm)
* Quantity: 1 Piece (Pizza Cutter)"""
2110699b945ae766c8b8112038ac58b9,2110699b945ae766c8b8112038ac58b9.jpg,kitchen_&_dining,Go Hooked Wheel Pizza Cutter Go Hooked Buy Go Hooked Wheel Pizza Cutter for Rs.199 online. Go Hooked Wheel Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
198dbe7be6f84f6448197148d7b5e5a5,198dbe7be6f84f6448197148d7b5e5a5.jpg,home_decor_&_festive_needs,RoyalsCart KTH505 Showpiece  -  33 cm RoyalsCart Buy RoyalsCart KTH505 Showpiece  -  33 cm for Rs.2499 online. RoyalsCart KTH505 Showpiece  -  33 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
ce02ab514e4c623dcf7acd7182a7762d,ce02ab514e4c623dcf7acd7182a7762d.jpg,kitchen_&_dining,Apex Rolling Pizza Cutter Apex Buy Apex Rolling Pizza Cutter for Rs.69 online. Apex Rolling Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
2ede595489db33a036d135ce22645515,2ede595489db33a036d135ce22645515.jpg,home_decor_&_festive_needs,"MCB Exports Mini 6 Drawer Chest Showpiece  -  33 cm MCB Exports MCB Exports Mini 6 Drawer Chest Showpiece  -  33 cm (Wooden, Brass, Multicolor)
                         Price: Rs. 4,699
				
			Mini 6 Drawers Chest with Brass Fitted, Dimension: 23x16x33 cms
Mini 6 Drawers Chest with Brass Fitted, Dimension: 23x16x33 cms"
32cf0691248297655e2c1728b12e2262,32cf0691248297655e2c1728b12e2262.jpg,baby_care,"Poppins Printed Baby Boy's Jumpsuit Unknown Poppins Printed Baby Boy's Jumpsuit
                         Price: Rs. 100
				
			High quality full sleeves romper suits for infants.Made from 100% Cotton, these rompers ensure whole day comfort. Also these are made from Ozone free dyes for your little one's safety.The pack contains 3 rompers - printed, striped and solid.Available in Multi colors with different sizes also.
High quality full sleeves romper suits for infants.Made from 100% Cotton, these rompers ensure whole day comfort. Also these are made from Ozone free dyes for your little one's safety.The pack contains 3 rompers - printed, striped and solid.Available in Multi colors with different sizes also."
81a695f80d3f5c445910d310f1a83eb8,81a695f80d3f5c445910d310f1a83eb8.jpg,home_decor_&_festive_needs,S C Handicrafts Sandalwood Chinese Queen. Showpiece  -  16 cm S C Handicrafts Buy S C Handicrafts Sandalwood Chinese Queen. Showpiece  -  16 cm for Rs.8500 online. S C Handicrafts Sandalwood Chinese Queen. Showpiece  -  16 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
922a04084481d4b3275a3f7bb54e90f3,922a04084481d4b3275a3f7bb54e90f3.jpg,home_decor_&_festive_needs,"Purpledip Kattle Showpiece  -  15 cm Purpledip Purpledip Kattle Showpiece  -  15 cm (Steel, Multicolor)
                         Price: Rs. 1,505
				
			Painted by the artisans of Rajasthan, this steel teapot brings good cheer & color to your teatime. Use it as a decorative piece to adorn your dining table or gift it as an Indian curio. Can hold hot beverages
Painted by the artisans of Rajasthan, this steel teapot brings good cheer & color to your teatime. Use it as a decorative piece to adorn your dining table or gift it as an Indian curio. Can hold hot beverages"
f2751cf0dd59d223cacbc5da5df42a1a,f2751cf0dd59d223cacbc5da5df42a1a.jpg,kitchen_&_dining,"Agromech YIBOO Rolling Pizza Cutter Agromech Agromech YIBOO Rolling Pizza Cutter (Stainless Steel Pack of 1)
                         Price: Rs. 138
				
			Pizza cutter with a strong and comfortable grip helps you Slice pizzas very easily.100 % Stainless Steel wheel with Plastic Handle.

Kindly Lookout For ""Agromech"" Special Barcode For Authenticity Of This Product you can also find our more products by searching as "" Agromech"" in fliPkart
Pizza cutter with a strong and comfortable grip helps you Slice pizzas very easily.100 % Stainless Steel wheel with Plastic Handle.

Kindly Lookout For ""Agromech"" Special Barcode For Authenticity Of This Product you can also find our more products by searching as "" Agromech"" in fliPkart"
cc2e2bb105a5c2b2e43842886d057b81,cc2e2bb105a5c2b2e43842886d057b81.jpg,home_decor_&_festive_needs,Lal Haveli Traditional Hand Crafted Beautiful Iron Musician 5 Pcs Set Showpiece  -  33 cm Lal Haveli Buy Lal Haveli Traditional Hand Crafted Beautiful Iron Musician 5 Pcs Set Showpiece  -  33 cm for Rs.3749 online. Lal Haveli Traditional Hand Crafted Beautiful Iron Musician 5 Pcs Set Showpiece  -  33 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
67d6b4a8aa19d57740b0440365b77624,67d6b4a8aa19d57740b0440365b77624.jpg,home_decor_&_festive_needs,"Lal Haveli Decorative Dholak Musician Showpiece  -  8.89 cm Lal Haveli Lal Haveli Decorative Dholak Musician Showpiece  -  8.89 cm (Steel, Wooden, Red)
                         Price: Rs. 1,085
				
			The fine handmade meenakari work designs and Pretty color of this showpiece add a touch of Traditional and elegance to your home decor. It Beautiful Indian Rajasthani handmade Man Musician showpiece is made of light wood and steel material. We promise to deliver best quality products at best prices.
The fine handmade meenakari work designs and Pretty color of this showpiece add a touch of Traditional and elegance to your home decor. It Beautiful Indian Rajasthani handmade Man Musician showpiece is made of light wood and steel material. We promise to deliver best quality products at best prices."
f39a2cce8929f5b44087d688995994e4,f39a2cce8929f5b44087d688995994e4.jpg,home_decor_&_festive_needs,Tiedribbons We Love Mom With Green Background Tile Showpiece  -  28 cm Tiedribbons Buy Tiedribbons We Love Mom With Green Background Tile Showpiece  -  28 cm for Rs.699 online. Tiedribbons We Love Mom With Green Background Tile Showpiece  -  28 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
4451f1b01168b6a085738d0b0f2f02aa,4451f1b01168b6a085738d0b0f2f02aa.jpg,home_decor_&_festive_needs,Rajo Raja Magan Buddha Artpiece Showpiece  -  20.5 cm Rajo Raja Buy Rajo Raja Magan Buddha Artpiece Showpiece  -  20.5 cm for Rs.1799 online. Rajo Raja Magan Buddha Artpiece Showpiece  -  20.5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
9f76aaed44b540869da862c5dd4b266f,9f76aaed44b540869da862c5dd4b266f.jpg,home_decor_&_festive_needs,Lal Haveli Rajasthani Handcrafted Decorative Showpiece Statue Musicians Showpiece  -  17.18 cm Lal Haveli Buy Lal Haveli Rajasthani Handcrafted Decorative Showpiece Statue Musicians Showpiece  -  17.18 cm for Rs.12399 online. Lal Haveli Rajasthani Handcrafted Decorative Showpiece Statue Musicians Showpiece  -  17.18 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
caabe6014b914fe2874a9a8d7284f79b,caabe6014b914fe2874a9a8d7284f79b.jpg,home_decor_&_festive_needs,Surface 180 Elephant Shape Handpainted Wooden Round Stool Showpiece  -  17.78 cm Surface 180 Buy Surface 180 Elephant Shape Handpainted Wooden Round Stool Showpiece  -  17.78 cm for Rs.4704 online. Surface 180 Elephant Shape Handpainted Wooden Round Stool Showpiece  -  17.78 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
968a2b3be84193e3f755c2fe71033a2c,968a2b3be84193e3f755c2fe71033a2c.jpg,home_decor_&_festive_needs,"Sovam International Krishna With Cow Idol Showpiece  -  6 cm Sovam International Sovam International Krishna With Cow Idol Showpiece  -  6 cm (Brass, White)
                         Price: Rs. 1,240
				
			this handcrafted antique idol of Lord Krishna with Cow on metal durable stand is made of pure white metal. The idol is silver polished to give it alluring antique look. It is also an ideal gift for your friends and relatives. The gift piece has been prepared by the creative artisans
this handcrafted antique idol of Lord Krishna with Cow on metal durable stand is made of pure white metal. The idol is silver polished to give it alluring antique look. It is also an ideal gift for your friends and relatives. The gift piece has been prepared by the creative artisans"
f8c1b5fb422d8418dc9e40a43fece55a,f8c1b5fb422d8418dc9e40a43fece55a.jpg,home_decor_&_festive_needs,"Lal Haveli Beautifully crafted and painted Horse with bells Showpiece  -  33 cm Lal Haveli Lal Haveli Beautifully crafted and painted Horse with bells Showpiece  -  33 cm (Wooden, Iron, Red)
                         Price: Rs. 2,249
				
			Presenting you a beautiful animal figurine handmade. Beautifully crafted and painted Horse with bells, fusion of Mango wood and aluminium metal. This horse is Beautifully casted of solid aluminium metal with detailed hand crafted done on it and polished to give that prefect shine. Product will be exactly as shown in pictures.
Presenting you a beautiful animal figurine handmade. Beautifully crafted and painted Horse with bells, fusion of Mango wood and aluminium metal. This horse is Beautifully casted of solid aluminium metal with detailed hand crafted done on it and polished to give that prefect shine. Product will be exactly as shown in pictures."
4642d967bc34a36454b281de632f6c11,4642d967bc34a36454b281de632f6c11.jpg,home_decor_&_festive_needs,"Sovam International Radha Krishna God Showpiece  -  6 cm Sovam International Sovam International Radha Krishna God Showpiece  -  6 cm (Brass, White)
                         Price: Rs. 1,899
				
			The Image is of Original item but does not represent the actual size & colour of the item as it is cropped for display. What you see herein the Picture, is what you will Get
The Image is of Original item but does not represent the actual size & colour of the item as it is cropped for display. What you see herein the Picture, is what you will Get"
34d3b2b8d263294107a3ffc69b35ff8f,34d3b2b8d263294107a3ffc69b35ff8f.jpg,home_decor_&_festive_needs,The Ethnic Story Royal Durban Showpiece  -  30.48 cm The Ethnic Story Buy The Ethnic Story Royal Durban Showpiece  -  30.48 cm for Rs.1850 online. The Ethnic Story Royal Durban Showpiece  -  30.48 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
ed139e0d1b5c973495e1aa35dd4a5533,ed139e0d1b5c973495e1aa35dd4a5533.jpg,kitchen_&_dining,JSM Hard Anodized Kadhai 4 L JSM Buy JSM Hard Anodized Kadhai 4 L for Rs.1071 online. JSM Hard Anodized Kadhai 4 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
e1e133cbe616bee3b3e9e6f4f0882e3d,e1e133cbe616bee3b3e9e6f4f0882e3d.jpg,kitchen_&_dining,"Celebrity Wheel Pizza Cutter Celebrity Celebrity Wheel Pizza Cutter (Carbon Steel Pack of 1)
                         Price: Rs. 199
				
			Fast Cutting
Fast Cutting"
cf2ba696547459733c6bbfad4e3bcf62,cf2ba696547459733c6bbfad4e3bcf62.jpg,home_decor_&_festive_needs,"Unique Design Mobile Stand Showpiece  -  15 cm Unique Design Unique Design Mobile Stand Showpiece  -  15 cm (Wooden, Yellow)
                         Price: Rs. 350
				
			This Handcrafted Mobile Stand Is Made Of Wood And Decorated With Rajasthani Painting. It Is An Ideal Gift For Your Friends And Relatives. This Product Is Offered At Highly Economical Rates
This Handcrafted Mobile Stand Is Made Of Wood And Decorated With Rajasthani Painting. It Is An Ideal Gift For Your Friends And Relatives. This Product Is Offered At Highly Economical Rates"
be0e65c6d8c2cc8cb913b36aa4168cf0,be0e65c6d8c2cc8cb913b36aa4168cf0.jpg,home_decor_&_festive_needs,Lal Haveli Iron Wall Decorative Musician Showpiece  -  50.8 cm Lal Haveli Buy Lal Haveli Iron Wall Decorative Musician Showpiece  -  50.8 cm for Rs.6949 online. Lal Haveli Iron Wall Decorative Musician Showpiece  -  50.8 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
2e8df36b35d22cf219cf8bae6c2af752,2e8df36b35d22cf219cf8bae6c2af752.jpg,kitchen_&_dining,Metallino Hard Anodised Kadhai 1.2 L Metallino Buy Metallino Hard Anodised Kadhai 1.2 L for Rs.588 online. Metallino Hard Anodised Kadhai 1.2 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
8f41774c16a931d71fcf01f8fee171e0,8f41774c16a931d71fcf01f8fee171e0.jpg,home_decor_&_festive_needs,"Ruchiworld Marble Pot Showpiece  -  4 cm Ruchiworld Ruchiworld Marble Pot Showpiece  -  4 cm (Stoneware, Multicolor)
                         Price: Rs. 1,250
				
			It Is An Exclusive Show Piece For Your Drawing Room. A Surity Of Getting Admiration By Your Guests. Shop This Artistic Item At The Best Price.
It Is An Exclusive Show Piece For Your Drawing Room. A Surity Of Getting Admiration By Your Guests. Shop This Artistic Item At The Best Price."
7e4c1d31e279a700c6b8e66d820e8601,7e4c1d31e279a700c6b8e66d820e8601.jpg,kitchen_&_dining,Kosher Kadhai 5 L Kosher Buy Kosher Kadhai 5 L for Rs.592 online. Kosher Kadhai 5 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
1357e9d24661c3b5797aa1016e0c3be1,1357e9d24661c3b5797aa1016e0c3be1.jpg,kitchen_&_dining,Recon SuperChef Kadhai Recon Buy Recon SuperChef Kadhai for Rs.715 online. Recon SuperChef Kadhai at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
799ddb97164ff2d5d53bb8b27b8c355f,799ddb97164ff2d5d53bb8b27b8c355f.jpg,kitchen_&_dining,"Indian Art Villa 2.3"" X 6.9"" X 2.3"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.7 L Indian Art Villa Buy Indian Art Villa 2.3"" X 6.9"" X 2.3"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.7 L for Rs.750 online. Indian Art Villa 2.3"" X 6.9"" X 2.3"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.7 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee."
607dc41467008ee7a8dba0276f180f63,607dc41467008ee7a8dba0276f180f63.jpg,kitchen_&_dining,Suruchi Kadhai 4.5 L Suruchi Buy Suruchi Kadhai 4.5 L for Rs.965 online. Suruchi Kadhai 4.5 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
0c4718ae90f2889b7021a99ee1cc106c,0c4718ae90f2889b7021a99ee1cc106c.jpg,kitchen_&_dining,"Bergner Kadhai NA L Bergner Bergner Kadhai NA L (Aluminium, Non-stick)
                         Price: Rs. 1,499
				
			Get this strong kadai with tempered glass lid from Bergner and make a brilliant collection of utensils for your kitchen. 
Made of high quality stainless steel with diamond coating,
 these have quick heat distribution ability and are lightweight and corrosion resistant.
Get this strong kadai with tempered glass lid from Bergner and make a brilliant collection of utensils for your kitchen. 
Made of high quality stainless steel with diamond coating,
 these have quick heat distribution ability and are lightweight and corrosion resistant."
85fe188e1ee8237b70df0d475907bf24,85fe188e1ee8237b70df0d475907bf24.jpg,kitchen_&_dining,Kalash Kadhai 11.5 L Kalash Buy Kalash Kadhai 11.5 L for Rs.1584 online. Kalash Kadhai 11.5 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
ea42376c9c52752d9d01bba12eb2999b,ea42376c9c52752d9d01bba12eb2999b.jpg,kitchen_&_dining,Peacock Kadhai 3.8 L Peacock Buy Peacock Kadhai 3.8 L for Rs.1155 online. Peacock Kadhai 3.8 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
87f1807e002d3555b8dfb465a8a61df2,87f1807e002d3555b8dfb465a8a61df2.jpg,kitchen_&_dining,Leo Natura Paniarakkal 7 Hole Kadhai NA L Leo Natura Buy Leo Natura Paniarakkal 7 Hole Kadhai NA L for Rs.649 online. Leo Natura Paniarakkal 7 Hole Kadhai NA L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
45d0af2c709de47268c80c35a117de44,45d0af2c709de47268c80c35a117de44.jpg,home_decor_&_festive_needs,Malhar Niko Male Doll Showpiece  -  25 cm Malhar Buy Malhar Niko Male Doll Showpiece  -  25 cm for Rs.5436 online. Malhar Niko Male Doll Showpiece  -  25 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
0131e5d87b72877702d536299cf83b75,0131e5d87b72877702d536299cf83b75.jpg,kitchen_&_dining,Sumeet Hard Anodised 14 Kadhai 3 L Sumeet Buy Sumeet Hard Anodised 14 Kadhai 3 L for Rs.1045 online. Sumeet Hard Anodised 14 Kadhai 3 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
17611e6e94d73ef376834e5c6ee03dde,17611e6e94d73ef376834e5c6ee03dde.jpg,home_decor_&_festive_needs,TRUE Bong TRUE Buy TRUE Bong for Rs.549 online. TRUE Bong at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
72cbc043d14ee578c789c9fab3c43cdd,72cbc043d14ee578c789c9fab3c43cdd.jpg,kitchen_&_dining,Kalash Kadhai 3.5 L Kalash Buy Kalash Kadhai 3.5 L for Rs.549 online. Kalash Kadhai 3.5 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
6bc04b3ec1f8d4da2a00f8662f4fbed3,6bc04b3ec1f8d4da2a00f8662f4fbed3.jpg,kitchen_&_dining,Metallino Kadhai NA L Metallino Buy Metallino Kadhai NA L for Rs.721 online. Metallino Kadhai NA L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
fb733e04ff2d72c59d8513eb574e81a2,fb733e04ff2d72c59d8513eb574e81a2.jpg,kitchen_&_dining,Metallino Hard Anodised WGlass Lid Kadhai 3.5 L Metallino Buy Metallino Hard Anodised WGlass Lid Kadhai 3.5 L for Rs.1132 online. Metallino Hard Anodised WGlass Lid Kadhai 3.5 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
fda51c31a1b7ae8f3c7b5c0174d3e201,fda51c31a1b7ae8f3c7b5c0174d3e201.jpg,home_decor_&_festive_needs,The Crafts House Showpiece  -  6.5 cm The Crafts House Buy The Crafts House Showpiece  -  6.5 cm for Rs.1499 online. The Crafts House Showpiece  -  6.5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
c38eb8abdaa1d8c28bc8c262761dfbc5,c38eb8abdaa1d8c28bc8c262761dfbc5.jpg,kitchen_&_dining,Jaipan KD2.5 Kadhai 2.5 L Jaipan Buy Jaipan KD2.5 Kadhai 2.5 L for Rs.499 online. Jaipan KD2.5 Kadhai 2.5 L at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
